['roate', 'feued', 'nimps', 'screw', 'shrew']          ['ybbby', 'bbbgb', 'bbbby', 'gbggg', 'ggggg']          shrew True
['roate', 'sculk', 'shrub']                            ['ybbbb', 'gbybb', 'ggggg']                            shrub True
['roate', 'sculk', 'shrub', 'shrug']                   ['ybbbb', 'gbybb', 'ggggb', 'ggggg']                   shrug True
['roate', 'slimy', 'skunk', 'shuck']                   ['bbbbb', 'gbbbb', 'gbgbg', 'ggggg']                   shuck True
['roate', 'shunt']                                     ['bbbyb', 'ggggg']                                     shunt True
['roate', 'slimy', 'skunk', 'shush']                   ['bbbbb', 'gbbbb', 'gbgbb', 'ggggg']                   shush True
['roate', 'slimy', 'shyly']                            ['bbbbb', 'gybbg', 'ggggg']                            shyly True
['roate', 'sling', 'siege']                            ['bbbbg', 'gbyby', 'ggggg']                            siege True
['roate', 'sling', 'sieve']                            ['bbbbg', 'gbybb', 'ggggg']                            sieve True
['roate', 'shunt', 'sight']                            ['bbbyb', 'gybbg', 'ggggg']                            sight True
['roate', 'lysin', 'amiss', 'sigma']                   ['bbybb', 'bbyyb', 'yyyyb', 'ggggg']                   sigma True
['roate', 'slimy', 'silky']                            ['bbbbb', 'gyybg', 'ggggg']                            silky True
['roate', 'slimy', 'silky', 'silly']                   ['bbbbb', 'gyybg', 'gggbg', 'ggggg']                   silly True
['roate', 'sling', 'since']                            ['bbbbg', 'gbyyb', 'ggggg']                            since True
['roate', 'lenes', 'sinew']                            ['bbbby', 'bbggy', 'ggggg']                            sinew True
['roate', 'sling', 'singe']                            ['bbbbg', 'gbyyy', 'ggggg']                            singe True
['roate', 'feued', 'nimps', 'siren']                   ['ybbby', 'bbbgb', 'ygbby', 'ggggg']                   siren True
['roate', 'slimy', 'sissy']                            ['bbbbb', 'gbybg', 'ggggg']                            sissy True
['roate', 'hinds', 'sixth']                            ['bbbgb', 'ygbby', 'ggggg']                            sixth True
['roate', 'hinds', 'sixty']                            ['bbbgb', 'bgbby', 'ggggg']                            sixty True
['roate', 'balks', 'skate']                            ['bbggg', 'bybyy', 'ggggg']                            skate True
['roate', 'feued', 'nimps', 'skier']                   ['ybbby', 'bbbgb', 'bybby', 'ggggg']                   skier True
['roate', 'slimy', 'swing', 'skiff']                   ['bbbbb', 'gbgbb', 'gbgbb', 'ggggg']                   skiff True
['roate', 'slimy', 'apeak', 'skill']                   ['bbbbb', 'gygbb', 'bbbby', 'ggggg']                   skill True
['roate', 'slimy', 'skimp']                            ['bbbbb', 'gbggb', 'ggggg']                            skimp True
['roate', 'scuft', 'shirt', 'skirt']                   ['ybbyb', 'gbbbg', 'gbggg', 'ggggg']                   skirt True
['roate', 'slimy', 'skulk']                            ['bbbbb', 'gybbb', 'ggggg']                            skulk True
['roate', 'slimy', 'skulk', 'skull']                   ['bbbbb', 'gybbb', 'ggggb', 'ggggg']                   skull True
['roate', 'slimy', 'skunk']                            ['bbbbb', 'gbbbb', 'ggggg']                            skunk True
['roate', 'slick', 'slack']                            ['bbgbb', 'ggbgg', 'ggggg']                            slack True
['roate', 'slick', 'slain']                            ['bbgbb', 'ggybb', 'ggggg']                            slain True
['roate', 'slick', 'slang']                            ['bbgbb', 'ggbbb', 'ggggg']                            slang True
['roate', 'slink', 'slant']                            ['bbgyb', 'ggbgb', 'ggggg']                            slant True
['roate', 'slick', 'slang', 'slash']                   ['bbgbb', 'ggbbb', 'gggbb', 'ggggg']                   slash True
['roate', 'balks', 'slate']                            ['bbggg', 'byyby', 'ggggg']                            slate True
['roate', 'plish', 'slave']                            ['bbgbg', 'bgbyb', 'ggggg']                            slave True
['roate', 'lenes', 'sleek']                            ['bbbby', 'yybgy', 'ggggg']                            sleek True
['roate', 'lenes', 'sleek', 'sleep']                   ['bbbby', 'yybgy', 'ggggb', 'ggggg']                   sleep True
['roate', 'sleet']                                     ['bbbyy', 'ggggg']                                     sleet True
['roate', 'sleet', 'slept']                            ['bbbyy', 'gggbg', 'ggggg']                            slept True
['roate', 'sling', 'acedy', 'slice']                   ['bbbbg', 'gggbb', 'byybb', 'ggggg']                   slice True
['roate', 'slimy', 'slick']                            ['bbbbb', 'gggbb', 'ggggg']                            slick True
['roate', 'sling', 'acedy', 'slide']                   ['bbbbg', 'gggbb', 'bbygb', 'ggggg']                   slide True
['roate', 'sling', 'acedy', 'slime']                   ['bbbbg', 'gggbb', 'bbybb', 'ggggg']                   slime True
['roate', 'slimy']                                     ['bbbbb', 'ggggg']                                     slimy True
['roate', 'slimy', 'slick', 'sling']                   ['bbbbb', 'gggbb', 'gggbb', 'ggggg']                   sling True
['roate', 'slimy', 'slick', 'slink']                   ['bbbbb', 'gggbb', 'gggbg', 'ggggg']                   slink True
['roate', 'snool', 'sloop']                            ['bybbb', 'gbggy', 'ggggg']                            sloop True
['roate', 'slick', 'slope']                            ['bybbg', 'ggbbb', 'ggggg']                            slope True
['roate', 'snool', 'scold', 'slosh']                   ['bybbb', 'gbgby', 'gbgyb', 'ggggg']                   slosh True
['roate', 'bunch', 'sloth']                            ['bybgb', 'bbbbg', 'ggggg']                            sloth True
['roate', 'slimy', 'slump']                            ['bbbbb', 'ggbgb', 'ggggg']                            slump True
['roate', 'slimy', 'slung']                            ['bbbbb', 'ggbbb', 'ggggg']                            slung True
['roate', 'slimy', 'slung', 'slunk']                   ['bbbbb', 'ggbbb', 'ggggb', 'ggggg']                   slunk True
['roate', 'sculk', 'slurp']                            ['ybbbb', 'gbgyb', 'ggggg']                            slurp True
['roate', 'slimy', 'slung', 'slush']                   ['bbbbb', 'ggbbb', 'gggbb', 'ggggg']                   slush True
['roate', 'slimy', 'slyly']                            ['bbbbb', 'ggbbg', 'ggggg']                            slyly True
['roate', 'slick', 'abmho', 'smack']                   ['bbgbb', 'gbbgg', 'ybybb', 'ggggg']                   smack True
['roate', 'slick', 'shall', 'small']                   ['bbgbb', 'gybbb', 'gbggg', 'ggggg']                   small True
['roate', 'crims', 'smart']                            ['ybgyb', 'bybyy', 'ggggg']                            smart True
['roate', 'slick', 'smash']                            ['bbgbb', 'gbbbb', 'ggggg']                            smash True
['roate', 'balms', 'smear']                            ['ybyby', 'bybyy', 'ggggg']                            smear True
['roate', 'lenes', 'bumph', 'smell']                   ['bbbby', 'yybby', 'bbybb', 'ggggg']                   smell True
['roate', 'sleet', 'smelt']                            ['bbbyy', 'gygbg', 'ggggg']                            smelt True
['roate', 'sling', 'smile']                            ['bbbbg', 'gygbb', 'ggggg']                            smile True
['roate', 'sculk', 'shirk', 'smirk']                   ['ybbbb', 'gbbbg', 'gbggg', 'ggggg']                   smirk True
['roate', 'muils', 'smite']                            ['bbbgg', 'ybgby', 'ggggg']                            smite True
['roate', 'hinds', 'smith']                            ['bbbgb', 'yybby', 'ggggg']                            smith True
['roate', 'snool', 'shock', 'smock']                   ['bybbb', 'gbgbb', 'gbggg', 'ggggg']                   smock True
['roate', 'slick', 'smoke']                            ['bybbg', 'gbbby', 'ggggg']                            smoke True
['roate', 'snool', 'shock', 'smoky']                   ['bybbb', 'gbgbb', 'gbgby', 'ggggg']                   smoky True
['roate', 'quote', 'smote']                            ['bybgg', 'bbggg', 'ggggg']                            smote True
['roate', 'slick', 'abmho', 'snack']                   ['bbgbb', 'gbbgg', 'ybbbb', 'ggggg']                   snack True
['roate', 'slick', 'snail']                            ['bbgbb', 'gyybb', 'ggggg']                            snail True
['roate', 'plish', 'snake']                            ['bbgbg', 'bbbyb', 'ggggg']                            snake True
['roate', 'slick', 'shaky', 'snaky']                   ['bbgbb', 'gbbby', 'gbggg', 'ggggg']                   snaky True
['roate', 'crags', 'adhan', 'snare']                   ['ybgbg', 'bygby', 'ybbby', 'ggggg']                   snare True
['roate', 'scind', 'snarl']                            ['ybgbb', 'gbbyb', 'ggggg']                            snarl True
['roate', 'genal', 'knead', 'sneak']                   ['bbyby', 'byygb', 'ygggb', 'ggggg']                   sneak True
['roate', 'feued', 'creep', 'sheer', 'sneer']          ['ybbby', 'bybgb', 'byggb', 'gbggg', 'ggggg']          sneer True
['roate', 'sling', 'snide']                            ['bbbbg', 'gbgyb', 'ggggg']                            snide True
['roate', 'slimy', 'swing', 'sniff']                   ['bbbbb', 'gbgbb', 'gbgyb', 'ggggg']                   sniff True
['roate', 'sling', 'snide', 'snipe']                   ['bbbbg', 'gbgyb', 'gggbg', 'ggggg']                   snipe True
['roate', 'snool', 'snoop']                            ['bybbb', 'ggggb', 'ggggg']                            snoop True
['roate', 'phons', 'snore']                            ['yybbg', 'bbgyy', 'ggggg']                            snore True
['roate', 'shunt', 'snort']                            ['yybyb', 'gbbyg', 'ggggg']                            snort True
['roate', 'punch', 'snout']                            ['bybyb', 'byybb', 'ggggg']                            snout True
['roate', 'snool', 'snowy']                            ['bybbb', 'gggbb', 'ggggg']                            snowy True
['roate', 'slimy', 'skunk', 'snuck']                   ['bbbbb', 'gbbbb', 'gbgyg', 'ggggg']                   snuck True
['roate', 'slimy', 'skunk', 'snuff']                   ['bbbbb', 'gbbbb', 'gbgyb', 'ggggg']                   snuff True
['roate', 'loamy', 'soapy']                            ['bggbb', 'bggbg', 'ggggg']                            soapy True
['roate', 'mawks', 'loser', 'sober']                   ['ygbby', 'bbbby', 'bgygg', 'ggggg']                   sober True
['roate', 'bludy', 'floss', 'soggy']                   ['bgbbb', 'bbbbg', 'bbyyb', 'ggggg']                   soggy True
['roate', 'balms', 'solar']                            ['ygybb', 'bygby', 'ggggg']                            solar True
['roate', 'bludy', 'solid']                            ['bgbbb', 'bybyb', 'ggggg']                            solid True
['roate', 'gusli', 'loose', 'solve']                   ['bgbbg', 'bbyyb', 'ygbyg', 'ggggg']                   solve True
['roate', 'balms', 'sonar']                            ['ygybb', 'bybby', 'ggggg']                            sonar True
['roate', 'bludy', 'cains', 'sonic']                   ['bgbbb', 'bbbbb', 'ybyyy', 'ggggg']                   sonic True
['roate', 'bushy', 'sooth']                            ['bgbgb', 'bbyyb', 'ggggg']                            sooth True
['roate', 'bushy', 'sooty']                            ['bgbgb', 'bbybg', 'ggggg']                            sooty True
['roate', 'cundy', 'ables', 'sorry']                   ['ygbbb', 'bbbbg', 'bbbby', 'ggggg']                   sorry True
['roate', 'bludy', 'hawms', 'sound']                   ['bgbbb', 'bbgyb', 'bbbby', 'ggggg']                   sound True
['roate', 'bushy', 'south']                            ['bgbgb', 'byyyb', 'ggggg']                            south True
['roate', 'mawks', 'sower']                            ['ygbby', 'bbgby', 'ggggg']                            sower True
['roate', 'plish', 'space']                            ['bbgbg', 'ybbyb', 'ggggg']                            space True
['roate', 'plish', 'space', 'spade']                   ['bbgbg', 'ybbyb', 'gggbg', 'ggggg']                   spade True
['roate', 'slick', 'shank', 'spank']                   ['bbgbb', 'gbbbg', 'gbggg', 'ggggg']                   spank True
['roate', 'crags', 'adhan', 'spare']                   ['ybgbg', 'bygby', 'ybbbb', 'ggggg']                   spare True
['roate', 'scind', 'shark', 'spark']                   ['ybgbb', 'gbbbb', 'gbggg', 'ggggg']                   spark True
['roate', 'slick', 'smash', 'spasm']                   ['bbgbb', 'gbbbb', 'gyggb', 'ggggg']                   spasm True
['roate', 'slick', 'smash', 'spawn']                   ['bbgbb', 'gbbbb', 'gbgbb', 'ggggg']                   spawn True
['roate', 'genal', 'ahead', 'speak']                   ['bbyby', 'bybgb', 'bbggb', 'ggggg']                   speak True
['roate', 'balms', 'aheap', 'spear']                   ['ybyby', 'bybby', 'bbggy', 'ggggg']                   spear True
['roate', 'lenes', 'sheik', 'speck']                   ['bbbby', 'bybby', 'gbgbg', 'ggggg']                   speck True
['roate', 'lenes', 'sheep', 'speed']                   ['bbbby', 'bybgy', 'gbggy', 'ggggg']                   speed True
['roate', 'lenes', 'bumph', 'spell']                   ['bbbby', 'yybby', 'bbbyb', 'ggggg']                   spell True
['roate', 'sleet', 'smelt', 'spelt']                   ['bbbyy', 'gygbg', 'gbggg', 'ggggg']                   spelt True
['roate', 'lenes', 'spend']                            ['bbbby', 'byyby', 'ggggg']                            spend True
['roate', 'sleet', 'scent', 'spent']                   ['bbbyy', 'gbgbg', 'gbggg', 'ggggg']                   spent True
['roate', 'feued', 'clerk', 'sperm']                   ['ybbby', 'bybbb', 'bbggb', 'ggggg']                   sperm True
['roate', 'sling', 'spice']                            ['bbbbg', 'gbgbb', 'ggggg']                            spice True
['roate', 'slimy', 'ancho', 'spicy']                   ['bbbbb', 'gbgbg', 'bbybb', 'ggggg']                   spicy True
['roate', 'lenes', 'shied', 'spied']                   ['bbbby', 'bbbgy', 'gbggg', 'ggggg']                   spied True
['roate', 'lenes', 'spiel']                            ['bbbby', 'ybbgy', 'ggggg']                            spiel True
['roate', 'sling', 'spice', 'spike']                   ['bbbbg', 'gbgbb', 'gggbg', 'ggggg']                   spike True
['roate', 'slimy', 'ancho', 'spiky']                   ['bbbbb', 'gbgbg', 'bbbbb', 'ggggg']                   spiky True
['roate', 'slimy', 'apeak', 'spill']                   ['bbbbb', 'gygbb', 'bgbbb', 'ggggg']                   spill True
['roate', 'shunt', 'spilt']                            ['bbbyb', 'gbbbg', 'ggggg']                            spilt True
['roate', 'sling', 'aheap', 'spine']                   ['bbbbg', 'gbggb', 'bbyby', 'ggggg']                   spine True
['roate', 'slimy', 'ancho', 'spiny']                   ['bbbbb', 'gbgbg', 'bybbb', 'ggggg']                   spiny True
['roate', 'piums', 'spire']                            ['ybbbg', 'yybby', 'ggggg']                            spire True
['roate', 'muils', 'spite']                            ['bbbgg', 'bbgby', 'ggggg']                            spite True
['roate', 'clint', 'fault', 'splat']                   ['bbyyb', 'bybbg', 'bybyg', 'ggggg']                   splat True
['roate', 'shunt', 'spilt', 'split']                   ['bbbyb', 'gbbbg', 'ggyyg', 'ggggg']                   split True
['roate', 'snool', 'scowl', 'spoil']                   ['bybbb', 'gbgbg', 'gbgbg', 'ggggg']                   spoil True
['roate', 'slick', 'smoke', 'spoke']                   ['bybbg', 'gbbby', 'gbggg', 'ggggg']                   spoke True
['roate', 'snool', 'chawk', 'spoof']                   ['bybbb', 'gbggb', 'bbbbb', 'ggggg']                   spoof True
['roate', 'snool', 'chawk', 'spook']                   ['bybbb', 'gbggb', 'bbbbg', 'ggggg']                   spook True
['roate', 'snool', 'spool']                            ['bybbb', 'gbggg', 'ggggg']                            spool True
['roate', 'snool', 'spoon']                            ['bybbb', 'gyggb', 'ggggg']                            spoon True
['roate', 'phons', 'spore']                            ['yybbg', 'ybgby', 'ggggg']                            spore True
['roate', 'shunt', 'sport']                            ['yybyb', 'gbbbg', 'ggggg']                            sport True
['roate', 'punch', 'spout']                            ['bybyb', 'yybbb', 'ggggg']                            spout True
['roate', 'carrs', 'spray']                            ['ybybb', 'bygby', 'ggggg']                            spray True
['roate', 'piums', 'spree']                            ['ybbbg', 'ybbby', 'ggggg']                            spree True
['roate', 'sculk', 'sprig']                            ['ybbbb', 'gbbbb', 'ggggg']                            sprig True
['roate', 'slimy', 'skunk', 'spunk']                   ['bbbbb', 'gbbbb', 'gbggg', 'ggggg']                   spunk True
['roate', 'sculk', 'spurn']                            ['ybbbb', 'gbgbb', 'ggggg']                            spurn True
['roate', 'scuft', 'spurt']                            ['ybbyb', 'gbgbg', 'ggggg']                            spurt True
['roate', 'lysin', 'scuba', 'squad']                   ['bbybb', 'bbybb', 'gbgby', 'ggggg']                   squad True
['roate', 'clint', 'gamut', 'squat']                   ['bbyyb', 'bbbbg', 'bybyg', 'ggggg']                   squat True
['roate', 'slimy', 'squib']                            ['bbbbb', 'gbybb', 'ggggg']                            squib True
['roate', 'slink', 'stack']                            ['bbgyb', 'gbbbg', 'ggggg']                            stack True
['roate', 'slink', 'shaft', 'staff']                   ['bbgyb', 'gbbbb', 'gbggy', 'ggggg']                   staff True
['roate', 'gleek', 'stage']                            ['bbgyg', 'ybybb', 'ggggg']                            stage True
['roate', 'slink', 'staid']                            ['bbgyb', 'gbybb', 'ggggg']                            staid True
['roate', 'slink', 'stain']                            ['bbgyb', 'gbyyb', 'ggggg']                            stain True
['roate', 'crims', 'stair']                            ['ybgyb', 'byyby', 'ggggg']                            stair True
['roate', 'gleek', 'stake']                            ['bbgyg', 'bbyby', 'ggggg']                            stake True
['roate', 'gleek', 'stale']                            ['bbgyg', 'byybb', 'ggggg']                            stale True
['roate', 'slink', 'stalk']                            ['bbgyb', 'gybbg', 'ggggg']                            stalk True
['roate', 'slink', 'shalt', 'stall']                   ['bbgyb', 'gybbb', 'gbggy', 'ggggg']                   stall True
['roate', 'slink', 'shaft', 'stamp']                   ['bbgyb', 'gbbbb', 'gbgby', 'ggggg']                   stamp True
['roate', 'slink', 'scant', 'stand']                   ['bbgyb', 'gbbgb', 'gbggy', 'ggggg']                   stand True
['roate', 'slink', 'stank']                            ['bbgyb', 'gbbgg', 'ggggg']                            stank True
['roate', 'trace', 'stare']                            ['ybgyg', 'yygbg', 'ggggg']                            stare True
['roate', 'crims', 'stark']                            ['ybgyb', 'bybby', 'ggggg']                            stark True
['roate', 'crims', 'stark', 'start']                   ['ybgyb', 'bybby', 'ggggb', 'ggggg']                   start True
['roate', 'slink', 'shaft', 'stash']                   ['bbgyb', 'gbbbb', 'gygby', 'ggggg']                   stash True
['roate', 'balks', 'state']                            ['bbggg', 'bybby', 'ggggg']                            state True
['roate', 'gleek', 'stave']                            ['bbgyg', 'bbybb', 'ggggg']                            stave True
['roate', 'clept', 'adsum', 'stead']                   ['bbyyy', 'bbgby', 'yyybb', 'ggggg']                   stead True
['roate', 'clept', 'adsum', 'steak']                   ['bbyyy', 'bbgby', 'ybybb', 'ggggg']                   steak True
['roate', 'clept', 'steal']                            ['bbyyy', 'bygby', 'ggggg']                            steal True
['roate', 'clept', 'adsum', 'steam']                   ['bbyyy', 'bbgby', 'ybybg', 'ggggg']                   steam True
['roate', 'sleet', 'steed']                            ['bbbyy', 'gbggy', 'ggggg']                            steed True
['roate', 'sleet', 'steel']                            ['bbbyy', 'gyggy', 'ggggg']                            steel True
['roate', 'sleet', 'steed', 'steep']                   ['bbbyy', 'gbggy', 'ggggb', 'ggggg']                   steep True
['roate', 'enter', 'steer']                            ['ybbyy', 'ybygg', 'ggggg']                            steer True
['roate', 'sleet', 'stein']                            ['bbbyy', 'gbgby', 'ggggg']                            stein True
['roate', 'enter', 'stern']                            ['ybbyy', 'yyyby', 'ggggg']                            stern True
['roate', 'shunt', 'acoel', 'stick']                   ['bbbyb', 'gbbby', 'bybbb', 'ggggg']                   stick True
['roate', 'shunt', 'acoel', 'stiff']                   ['bbbyb', 'gbbby', 'bbbbb', 'ggggg']                   stiff True
['roate', 'shunt', 'acoel', 'still']                   ['bbbyb', 'gbbby', 'bbbbg', 'ggggg']                   still True
['roate', 'shunt', 'spilt', 'stilt']                   ['bbbyb', 'gbbbg', 'gbggg', 'ggggg']                   stilt True
['roate', 'shunt', 'sting']                            ['bbbyb', 'gbbgy', 'ggggg']                            sting True
['roate', 'shunt', 'sting', 'stink']                   ['bbbyb', 'gbbgy', 'ggggb', 'ggggg']                   stink True
['roate', 'shunt', 'stint']                            ['bbbyb', 'gbbgg', 'ggggg']                            stint True
['roate', 'punch', 'stock']                            ['bybyb', 'bbbgb', 'ggggg']                            stock True
['roate', 'punch', 'stoic']                            ['bybyb', 'bbbyb', 'ggggg']                            stoic True
['roate', 'slank', 'stoke']                            ['bybyg', 'gbbby', 'ggggg']                            stoke True
['roate', 'slank', 'stole']                            ['bybyg', 'gybbb', 'ggggg']                            stole True
['roate', 'punch', 'stomp']                            ['bybyb', 'ybbbb', 'ggggg']                            stomp True
['roate', 'slank', 'stone']                            ['bybyg', 'gbbgb', 'ggggg']                            stone True
['roate', 'punch', 'ingot', 'stony']                   ['bybyb', 'bbybb', 'bybyy', 'ggggg']                   stony True
['roate', 'punch', 'idiot', 'stood']                   ['bybyb', 'bbbbb', 'bybgy', 'ggggg']                   stood True
['roate', 'punch', 'idiot', 'stool']                   ['bybyb', 'bbbbb', 'bbbgy', 'ggggg']                   stool True
['roate', 'punch', 'stomp', 'stoop']                   ['bybyb', 'ybbbb', 'gggbg', 'ggggg']                   stoop True
['roate', 'trope', 'store']                            ['yybyg', 'yygbg', 'ggggg']                            store True
['roate', 'shunt', 'abysm', 'stork']                   ['yybyb', 'gbbby', 'bbbyb', 'ggggg']                   stork True
['roate', 'shunt', 'abysm', 'storm']                   ['yybyb', 'gbbby', 'bbbyg', 'ggggg']                   storm True
['roate', 'shunt', 'abysm', 'story']                   ['yybyb', 'gbbby', 'bbyyb', 'ggggg']                   story True
['roate', 'punch', 'flout', 'stout']                   ['bybyb', 'bybbb', 'bbggg', 'ggggg']                   stout True
['roate', 'slank', 'stove']                            ['bybyg', 'gbbbb', 'ggggg']                            stove True
['roate', 'alway', 'strap']                            ['ybyyb', 'bbbgb', 'ggggg']                            strap True
['roate', 'alway', 'straw']                            ['ybyyb', 'bbygb', 'ggggg']                            straw True
['roate', 'alway', 'stray']                            ['ybyyb', 'bbbgg', 'ggggg']                            stray True
['roate', 'scuft', 'strip']                            ['ybbyb', 'gbbby', 'ggggg']                            strip True
['roate', 'scuft', 'strut']                            ['ybbyb', 'gbybg', 'ggggg']                            strut True
['roate', 'shunt', 'calmy', 'stuck']                   ['bbbyb', 'gbgby', 'ybbbb', 'ggggg']                   stuck True
['roate', 'shunt', 'calmy', 'study']                   ['bbbyb', 'gbgby', 'bbbbg', 'ggggg']                   study True
['roate', 'shunt', 'calmy', 'stuff']                   ['bbbyb', 'gbgby', 'bbbbb', 'ggggg']                   stuff True
['roate', 'shunt', 'calmy', 'stump']                   ['bbbyb', 'gbgby', 'bbbgb', 'ggggg']                   stump True
['roate', 'shunt', 'stung']                            ['bbbyb', 'gbggy', 'ggggg']                            stung True
['roate', 'shunt', 'stung', 'stunk']                   ['bbbyb', 'gbggy', 'ggggb', 'ggggg']                   stunk True
['roate', 'shunt', 'stunt']                            ['bbbyb', 'gbggg', 'ggggg']                            stunt True
['roate', 'cuish', 'style']                            ['bbbyg', 'bbbyb', 'ggggg']                            style True
['roate', 'plish', 'snake', 'suave']                   ['bbgbg', 'bbbyb', 'gbgbg', 'ggggg']                   suave True
['roate', 'carrs', 'sugar']                            ['ybybb', 'byyby', 'ggggg']                            sugar True
['roate', 'slimy', 'swing', 'suing']                   ['bbbbb', 'gbgbb', 'gbggg', 'ggggg']                   suing True
['roate', 'muils', 'suite']                            ['bbbgg', 'bggby', 'ggggg']                            suite True
['roate', 'slimy', 'shyly', 'sulky']                   ['bbbbb', 'gybbg', 'gbbyg', 'ggggg']                   sulky True
['roate', 'slimy', 'shyly', 'sully']                   ['bbbbb', 'gybbg', 'gbbgg', 'ggggg']                   sully True
['roate', 'lysin', 'scuba', 'sumac']                   ['bbybb', 'bbybb', 'gyyby', 'ggggg']                   sumac True
['roate', 'slimy', 'sunny']                            ['bbbbb', 'gbbbg', 'ggggg']                            sunny True
['roate', 'feued', 'super']                            ['ybbby', 'bbygb', 'ggggg']                            super True
['roate', 'feued', 'super', 'surer']                   ['ybbby', 'bbygb', 'ggbgg', 'ggggg']                   surer True
['roate', 'piums', 'curse', 'surge']                   ['ybbbg', 'bbyby', 'bggyg', 'ggggg']                   surge True
['roate', 'sculk', 'surly']                            ['ybbbb', 'gbygb', 'ggggg']                            surly True
['roate', 'slimy', 'squib', 'sushi']                   ['bbbbb', 'gbybb', 'gbyyb', 'ggggg']                   sushi True
['roate', 'slick', 'swami']                            ['bbgbb', 'gbybb', 'ggggg']                            swami True
['roate', 'slick', 'smash', 'swamp']                   ['bbgbb', 'gbbbb', 'gygbb', 'ggggg']                   swamp True
['roate', 'scind', 'shark', 'swarm']                   ['ybgbb', 'gbbbb', 'gbggb', 'ggggg']                   swarm True
['roate', 'slick', 'smash', 'swash']                   ['bbgbb', 'gbbbb', 'gbggg', 'ggggg']                   swash True
['roate', 'swath']                                     ['bbggb', 'ggggg']                                     swath True
['roate', 'balms', 'aheap', 'swear']                   ['ybyby', 'bybby', 'bbggb', 'ggggg']                   swear True
['roate', 'clept', 'sweat']                            ['bbyyy', 'bbgbg', 'ggggg']                            sweat True
['roate', 'lenes', 'sheep', 'sweep']                   ['bbbby', 'bybgy', 'gbggg', 'ggggg']                   sweep True
['roate', 'sleet', 'sheet', 'sweet']                   ['bbbyy', 'gbggg', 'gbggg', 'ggggg']                   sweet True
['roate', 'lenes', 'bumph', 'swell']                   ['bbbby', 'yybby', 'bbbbb', 'ggggg']                   swell True
['roate', 'sleet', 'scent', 'swept']                   ['bbbyy', 'gbgbg', 'gbgbg', 'ggggg']                   swept True
['roate', 'shunt', 'spilt', 'swift']                   ['bbbyb', 'gbbbg', 'gbgbg', 'ggggg']                   swift True
['roate', 'slimy', 'apeak', 'swill']                   ['bbbbb', 'gygbb', 'bbbbb', 'ggggg']                   swill True
['roate', 'sling', 'aheap', 'swine']                   ['bbbbg', 'gbggb', 'bbybb', 'ggggg']                   swine True
['roate', 'slimy', 'swing']                            ['bbbbb', 'gbgbb', 'ggggg']                            swing True
['roate', 'sculk', 'swirl']                            ['ybbbb', 'gbbyb', 'ggggg']                            swirl True
['roate', 'slimy', 'swing', 'swish']                   ['bbbbb', 'gbgbb', 'gggbb', 'ggggg']                   swish True
['roate', 'snool', 'spoon', 'swoon']                   ['bybbb', 'gyggb', 'gbggg', 'ggggg']                   swoon True
['roate', 'snool', 'chawk', 'swoop']                   ['bybbb', 'gbggb', 'bbbyb', 'ggggg']                   swoop True
['roate', 'croon', 'acyls', 'sword']                   ['yybbb', 'bygbb', 'bbbby', 'ggggg']                   sword True
['roate', 'phons', 'score', 'swore']                   ['yybbg', 'bbgby', 'gbggg', 'ggggg']                   swore True
['roate', 'croon', 'shorn', 'sworn']                   ['yybbb', 'bygbg', 'gbggg', 'ggggg']                   sworn True
['roate', 'slimy', 'skunk', 'swung']                   ['bbbbb', 'gbbbb', 'gbggb', 'ggggg']                   swung True
['roate', 'snool', 'scion', 'synod']                   ['bybbb', 'gybgb', 'gbbgy', 'ggggg']                   synod True
['roate', 'sculk', 'shrub', 'syrup']                   ['ybbbb', 'gbybb', 'gbggb', 'ggggg']                   syrup True
['roate', 'clint', 'tabby']                            ['bbyyb', 'bbbby', 'ggggg']                            tabby True
['roate', 'bathe', 'table']                            ['bbyyg', 'ygybg', 'ggggg']                            table True
['roate', 'bloat', 'taboo']                            ['byyyb', 'ybyyy', 'ggggg']                            taboo True
['roate', 'clint', 'tacit']                            ['bbyyb', 'ybybg', 'ggggg']                            tacit True
['roate', 'clint', 'bumph', 'tacky']                   ['bbyyb', 'ybbby', 'bbbbb', 'ggggg']                   tacky True
['roate', 'clint', 'tabby', 'taffy']                   ['bbyyb', 'bbbby', 'ggbbg', 'ggggg']                   taffy True
['roate', 'clint', 'fetts', 'taint']                   ['bbyyb', 'bbggg', 'bbyyb', 'ggggg']                   taint True
['roate', 'clept', 'eaten', 'taken']                   ['bbyyy', 'bbyby', 'bgygg', 'ggggg']                   taken True
['roate', 'tweel', 'abamp', 'taker']                   ['ybyyy', 'gbbgb', 'ybbbb', 'ggggg']                   taker True
['roate', 'clint', 'aptly', 'tally']                   ['bbyyb', 'bybby', 'ybygg', 'ggggg']                   tally True
['roate', 'bloat', 'talon']                            ['byyyb', 'byyyy', 'ggggg']                            talon True
['roate', 'tweel', 'abamp', 'tamer']                   ['ybyyy', 'gbbgb', 'ybbyb', 'ggggg']                   tamer True
['roate', 'bloat', 'patio', 'tango']                   ['byyyb', 'bbyyy', 'bgybg', 'ggggg']                   tango True
['roate', 'clint', 'tangy']                            ['bbyyb', 'bbbyy', 'ggggg']                            tangy True
['roate', 'tweel', 'abamp', 'taper']                   ['ybyyy', 'gbbgb', 'ybbby', 'ggggg']                   taper True
['roate', 'alway', 'tapir']                            ['ybyyb', 'ybbbb', 'ggggg']                            tapir True
